author,comment,published_at,like_count
@fawazabdurrafi2712,"naikan pensiunan 30 persen karena kenaikan SEMBAKO 325 PERSEN, BERAS JAMAN pa SBY 25 kg beras hanya 125,000
sekarang jaman wiwi 25 kg beras 405,000 😢😢😢😢",2024-03-22T12:35:43Z,1
@fawazabdurrafi2712,"Tolomglah Pa Prabowo-, para Pensiunan dg mahalnya SBAKO NAIKAN PENSIUNAN LEBIH BESAR DARI ASN YG MASIH AKTIF, KARENA GAJI ASN MASIH FULL 100 PERSEN + SERTIFIKASI + TUKIN + TUMJ DAERAH, DLL. 
SDNGKAN PENSIUNAN HANYA 75 PERSEN. NAIKAN PENSIUNAN 25 PERSEN  TUNJ ANAK KEMBALIKAN KE 5 PERSEN KARENA DITURUNKAN/ DIKURAMGI HERBERTHUS JOKO OWEU 😮😮😮😮😮
TUNJANGAN ISTRI KEMBALIKAN MNJD 10 PERSEN SPRT JAMAN PAK DUHARTIO❤❤❤",2024-03-22T12:29:55Z,1
@TaBrin-ye4kc,Kami rakyat kecil sangat senang pak Prabowo menang di pil pris 2024. Karna kamilah sebagai pemilihnya,2024-03-22T12:15:06Z,0
@TedyHenghong,Selamat pak prabowo,2024-03-22T12:12:56Z,0
@aryaantalu530,"Pas pemilu kemarin saya tidak mencoblos satupun capres, tapi saya bangga pak Prabowo Menang mutlak,",2024-03-22T11:44:47Z,0
@TEOO__,Alhamdulillah bapak kita menang gaes,2024-03-22T11:39:18Z,0
@AdePutra-s2z,Amit amit,2024-03-22T11:34:58Z,0
@ditawulansari2247,"Bismillah....semoga amanah pak prabowo, jangan mau disetir pihak manapun. 
Semoga lowongan pekerjaan semakin banyak, rakyat indonesia bebas kemiskinan, pembangunan merata smapai pelosok, terkhusus kalimantan timur masih banyak pelosok yg g ada listrik dan sinyal",2024-03-22T11:34:21Z,0
@brandenmoch7617,I love pak Prabowo,2024-03-22T11:22:22Z,0
@trisasmr824,Alfatihah @Gus Dur... Ramalan nya Joooosss.. ❤,2024-03-22T11:13:12Z,0
@rifkihidayatuloh1757,Kami mencintaimu pak prabowo 🎉,2024-03-22T11:10:06Z,0
@Nur_chanel761,"Ya benar bersatulah kembali menjadi 3 jgn pecah belah, jgn degar bocil yg suka propoganda",2024-03-22T10:55:07Z,0
@hakaisinhimura,lanjutkan,2024-03-22T10:54:53Z,0
@CeritaTanpaFilter,"Setuju pak prabowo 2 periode, jangan ajak wakilnya yang sekarang, kalau bisa tahun ke2 periode ini diganti ya pak",2024-03-22T10:50:19Z,0
@AlexSupali-m4y,"moga sehat selalu pak Prabowo aku bangga memilih anda karna anda berwibawah karismatik
Yang kalah bikin segala cara buat batalin Prabowo
Rakyat indonesia pintar dengan memilih prabowo",2024-03-22T10:39:12Z,0
@adyyudhistira7014,"Selamat Jendral 
Semoga Indonesia semakin berjaya",2024-03-22T10:18:16Z,0
@donstrek574,kami bangga akhirnya bpk prabowo yg lebis pantas memimpin negara ini..,2024-03-22T10:08:48Z,0
@marwandamanik8003,Selamat Pak Nahkoda Indonesia sebagai Pemimpin untuk Membawa indonesia Menuju Kemakmuran & Keadilan...!!!,2024-03-22T10:07:07Z,0
@MuhammadIqbal-iq7pn,"Pak bantulah palestine,,kami rakyat indonesia berharap mengirimkan tni ke raffah,palestine,, krn keadaan palestine  yg kian memburuk,,, kami menuntut janji kmrn bapak teriak tentang bela palestine ,atas nama hak asasi manusia,,,
Jangan malah kirim tni buat .nyerang rakyat nya sendiri,,,,wkwkkwwkwk",2024-03-22T09:40:13Z,0
@pharyani,"Sy 3x memilih p.prabowo akhirnya th ini p.prabowo menang semoga amanah negara aman adil damai dan sejahtera Aamiin Ya Robb,,",2024-03-22T09:37:16Z,1
@AhmadPodungge-u3t,Alhamdulillah ahirnya do a kami di ijabah terima kasih ya ... Allah. Semoga amanah Nasip kami rakyat kecil kami titipkan lewat keterpilihan kami  ke pasangan BPK...,2024-03-22T09:28:48Z,2
@nurr_zaris867,Diharap kan jangan jadi seperti malaysia sudah la sebelum dan selepas pemilu bila suda menang jadi pmx semua kena tipu...sudah satu tahun lebih sudah rakyat susah nak makan semua barang naik..😂😂,2024-03-22T09:23:55Z,0
@nasirbagio9313,"Selamat buat pak Prabowo,tapi pak gimana kasus Jesica Wongso yang di jatuhi hukuman 20 tahun atas tuduhan yg tidak pernah di lakukan ya",2024-03-22T08:55:30Z,0
@abdullatif9757,"ya harus di cari orng itu . itukan kata katanya seolah"" merendahkan pak prabowo . cari smpe ktmu ..",2024-03-22T08:43:55Z,0
@basirwali,Muak lihat politik Indonesia,2024-03-22T08:23:36Z,0
@umisalamah-xh2sd,Selamat dan sukses untuk Indonesia lebih sejhtera. Aamiin,2024-03-22T08:12:54Z,0
@umisalamah-xh2sd,Selamat dan sukses untuk Indonesia lebih sejhtera,2024-03-22T08:11:50Z,0
@NurMakmun-e2j,Selamat buat pak prabowo dan mas gibran,2024-03-22T08:09:21Z,0
@nurokhimblank2312,"Tugas kami anak muda sudah selesai jenderal..
 Kami titipkan negara Indonesia tercinta ini kepada pak jenderal.. agar Indonesia tercinta ini lebih sejahtera kususnya anak anak seluruh Indonesia agar mendapatkan gizi yang layak..
.selamat untuk.....
Pak Prabowo dan mas gibran",2024-03-22T08:00:41Z,0
@HxxkgxtkKgkgxlhx-sx1ri,Alkhmdulilah slmt buat bpk prabowo &mas gibran  menuju indonesia emas and endonesia tmbh makmur damai,2024-03-22T07:52:42Z,0
@ApriliaFatlolona,Bravo 🔥🔥🔥🔥🔥🔥🔥🔥🔥,2024-03-22T07:48:27Z,0
@SusiloAri-j6n,Sehat terus pak Prabowo bawa Indonesa semakin maju dan rakyat utamakan sejahtera,2024-03-22T07:45:01Z,0
@IndahYati-mi4yu,Fokus sma mas kaesang aku🤣🤣,2024-03-22T07:39:36Z,0
@AldySagaraOfficial,Alhamdulillah pak Prabowo dan mas Gibran terpilih untuk memimpin bangsa indonesia yang kita cintai pak ❤❤❤❤❤🎉,2024-03-22T07:37:26Z,0
@Oskarparera,Torang GAS pak ❤❤❤,2024-03-22T07:18:13Z,0
@jihadaladien9592,Cara salam dari kanan ke kiri pk prabowo bukan terbalik,2024-03-22T07:12:34Z,0
@agusmansiboyea83,Selamat menuai hasil apa yang anda buat itulah yang akan diterima,2024-03-22T07:08:13Z,0
@riyatiningsih5895,SELAMAT YA BPK PRABOWO.S.DAN MAZ GIBRAN  ATAS TERPILIHNYA..ANDA TUK.RI.1,2024-03-22T06:48:49Z,0
@supriantosuprianto4215,Slmt memimpin indonesia maju jendral semoga amanah kepada Rakyatmu,2024-03-22T06:43:54Z,0
@marioto3021,ya robbi berilah kesehatan dan kesabaran pada pak prabowo dalam memimpin negara indonesia amin2 yarobbal alamin,2024-03-22T06:42:51Z,0
@imanlilisdiana1018,Mantap,2024-03-22T06:42:24Z,0
@aziz_gamers4366,Yg ksh mandat pasti krn bansos,2024-03-22T06:26:10Z,0
@nizamudinmajid3338,"Mandat yg di paksakan ,,nanti akan lahir lah generasi bangsa pembohong ,,anak dan cucu akan ikut jejak moyang nya,,,,,💰💰💰💰💰🌍🌍🌍🌍🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🛑🛑🛑🛑🛑🛑🛑",2024-03-22T06:22:15Z,0
@RapopoSay,"Akhirnya....
PENCULIK BERKUASA jg di Negri Konoha.....😂😂😂😂😂😂😂",2024-03-22T06:21:12Z,0
@assolawi9653,Pecinya makin manteb,2024-03-22T06:12:39Z,0
@ObatHerbalHydro,Kita doakan sama2 Semoga bapak bisa menjaga amanah dan menjadi sebab kemajuan bangsa Indonesia,2024-03-22T06:09:32Z,0
@kasminsam2846,"Alhamdulillah, akhirnya bpk jadi orang no satu di negara kita yg tercinta ini, semoga bpk  sehat selalu dan bisa menata negara ini dgn baik, 1 lg prmintaan kami pd bpk, tolong UU perampasan aset pelaku korupsi didesak agar disahkan oleh anggota dewan, supaya korupsi bisa hilang, karna itu yg sangat2 merugikan negara. Kami titip negara kita ini kepada bpk.",2024-03-22T05:56:20Z,0
@fiilanam1956,Msntaaaap❤❤❤❤,2024-03-22T05:47:16Z,0
@bocahscania9999,"Alhamdulillah,selamat atas terpilihnya bapak jadi pemimpin bangsa ini,semoga di bawah kepemimpinan bapak negri ini bisa menjadi lebih baik dan utamnya ekonomi makmur adil merata bagi seluruh rakyat,....✌✌✌",2024-03-22T05:35:12Z,0
@indygeoll2832,Slmt ya pak. Turut bahagia,2024-03-22T05:31:07Z,0
@HartiniArgama,Aku mikir ... seperti siapa ya gaya pidato nya pak Prabowo... setelah ingat kok kyk pak Suharto...,2024-03-22T05:29:42Z,0
@Mr.Zoel88,Males,2024-03-22T05:23:11Z,0
@MrTonny-bx8ne,Rakyat yg mana wo?Mandat Koi iya,2024-03-22T05:07:53Z,0
@KaIs-k4f,Jangan dulu senang masih melalui proses,2024-03-22T04:56:18Z,0
@intoelwooelwoo,Pasukan oligaki.dan saya sangat yakin..prabowo ngak mampu membangun indonesia..,2024-03-22T04:53:02Z,0
@OdingJahud-xm7if,Alhamdulilah,2024-03-22T04:52:46Z,0
@anugrahdinatv8338,"Maaf sy ga percayain mandat ke yg curang bos,,,,, tgl 20 jd tgl 22 hahaha apa kesalaham tenis lg ngeles nya...😂😂😂😂😂😂",2024-03-22T04:44:54Z,0
@HokiLacki-nl5ek,Aura sang Pemenang telah di Mantap  kan,2024-03-22T04:29:01Z,0
@urxavizsladies,Kami sekeluarga.dukung dalam doa utk BPK Prabowo dan mas kibran.tetep Shat panjang umur dan semngat.Selmat bekerja untuk Negara Indonesia maju.demi kejahtraan rakyat Indonesia tetap jaya.di dalam perhatian dari Allah yg menjadikan langit dan bumi.Allah menyertai BPK Prabowo dan mas kibran dn keluarga TYM🙏🙏💪😄✌️🙋,2024-03-22T04:26:16Z,0
@sotokikilsotoayambangkirun8893,Gak krungu dibkoping aq ke cewa banget ini dari sind nya siyapa ini haduh  kecewa gk dengar di telinga ya Alloh segera di benahi tuh seluruh dunia dengerin lo ini kok gk maksimal banget lo lor,2024-03-22T04:16:39Z,0
@SelametRiyadi-c6w,Pak..prabowo.tolong.benai.hukum.didepak.tentang.percerean.terutama.di.depak.tentang.percerean.ada.yg.menggunakan.saksi.yg.betul2.tidak.tau.masalah.keluarga.yg.bercerai.tp.bisa.jadi.saksi.pak.tidak.tau.sama.sekali.bisa.jd.saksi.apa.itusah?kalau.ndaksah.kenapa.ini.ada?,2024-03-22T04:12:11Z,0
@PaulusKendek-oc2el,Muda mudi indonesia pintar memilih salam semua,2024-03-22T04:09:54Z,0
@GandiTantono,Mandat tetangga di saya,2024-03-22T04:04:14Z,0
@sangpengelananusantara1031,Rakyat yg mn wo...,2024-03-22T04:03:30Z,0
@SelametRiyadi-c6w,Pak.prabowo.presidenkami.semoga.bisa.mengayomi.rakyatnya..bisa.membuka.pelatian.kerja.mandiri..diseluruh.plosok..dituntun.sampai.betul2.bisa.mandiri.bisa.membantu.mengurangi.penganguran.pak.dan.hukum.tibenai.biar.runcing.keatas.dan.kebawah.biar.betul2.rakyat.kecil.terlindungi.hukum.itu.pak.kami.rakyat.yg.tinggal.dikampung.sisini.banyak.penganguran.tolong.tuntun.gih.pak.matur.suwun,2024-03-22T04:01:04Z,0
@pandawabima121,"3 kali pilpres nggak pernah mikir langsung coblos muka prabowo, memang dari hati nurani",2024-03-22T03:56:24Z,0
@VegaMerah-v3i,Mandat Rakyat yg mana Boa😮😮😮😮😮😮Sori Yeeeeeeeeeee 😮😮😮😮😮😮Curqng ni yeeeeeeeeee😮😮😮😮😮,2024-03-22T03:51:34Z,0
@BudiYasa-r6v,Buat pak prabowo gibran .yang sudah dipilih oleh rakyat tolong  di amankan pilihan rakyat.,2024-03-22T03:50:50Z,0
@kharismalailaramadani8054,"Alhamdulillah,, salam hormad bagi sang jendral, selamatt buatt P prabowo dan m gibran,, semoga indonesia semakin di segani di hormati dunia Aamiin,,,",2024-03-22T03:46:13Z,0
@olympusfallenolympus5497,congratulation sir..🎉🎉❤,2024-03-22T03:43:27Z,0
@sitiromlah5877,"Semoga di bawah kepemimpinan pak Prabowo Indonesia menjadi negara maju, rakyatnya sejahtera Aamiin3 YRA",2024-03-22T03:38:10Z,0
@adjiSumiadji,🚸...Masih proses Berjalan .... belum selesai secara hukum.... Untuk Menerima & Melaksanakan Perintah Dari Rakyat.,2024-03-22T03:34:29Z,0
@rokanahsuharjonofwd7999,"Persidenku pak prabowo .alhamdulilah ya Allah .bismillah ya Allah bapak prabowo sehat selalu ya pak .aamiin ya 
Allah.🤲🤲🤲🙏🙏🙏❤❤❤❤❤❤❤❤❤❤❤❤❤",2024-03-22T03:32:36Z,0
@AchamdAlfatih-r4o,Sehat selalu panjang umur pak prabowo presidenku rakyat sejahtera allahuakbar..,2024-03-22T03:28:12Z,0
@nurdiahkristi2619,"Mandat rakyat yg mana, menang curang tak membawa berkah untuk rakyat NKRI. Hanya membawa kegaduhan saja.",2024-03-22T03:25:33Z,0
@nurhayatiyahya,BRAVO ...... BPK...semoga BPK tetep sehat dan bisa mengayomi rakyat beserta mas Gibran Alhamdulilah ya Rob atas keberhasilan pemimpin kami ini ....,2024-03-22T03:25:29Z,1
@suparminparmin2965,Semoga degan di pimpin nye oleh bapk parabwo Indonesia nanti negara berubah maju dan  mudah mudahan rakyat menjadi majkmurr,2024-03-22T03:18:32Z,0
@adhiesaputra4906,ini menang mutlak apa menang paksaan ya,2024-03-22T03:11:06Z,0
@dewiebeww,smoga persiden kita yg beramah aamiin❤❤❤❤❤❤,2024-03-22T03:07:43Z,0
@MukiApocpac,Semoga menjadi pemimpin yang amanah pak jendral,2024-03-22T03:07:27Z,0
@yockiegulalie7805,Selamat bertugas Pak Prabowo Presidenku dan Mas Gibran wakil Presidenku saya yakin Indonesia menjadi lebih baik dan lebih maju Aamiin 🙏 dari Solo,2024-03-22T03:06:28Z,0
@tinaahh0482,"samarinda hadir tiga kali saya memilih  bapak,  sehat selalu ya pak",2024-03-22T03:05:17Z,0
@JadugOrlando-nn9ow,rakyat dungu aja pendukung mu ...,2024-03-22T02:56:31Z,0
@sakasaka-kb6tg,Aku terharu doaku untukmu,2024-03-22T02:51:53Z,0
@waridin6975,Orang jujur akan subur  orang tidak juju akan hancur,2024-03-22T02:51:35Z,0
@TataTaqwariguna-ek6cs,"BUKTIKAN DULU TSM KECURANGAN-KECURANGAN PEMILU SEBELUM SAAT PENCOBLOSAN ADA ATAU TIDAK, BARU BICARA MANDAT RAKYAT KEMANA!!!!!! JANGAN DULU MENGATASNAMAKAN RAKYAT!!!!!!!",2024-03-22T02:31:32Z,0
@ClipshortYT9011,07:33,2024-03-22T02:20:10Z,1
@AtifaAtifa-v3n,Selamat jendral.. Semoga bangsa in semakin baik n maju di bawa kepemimpinanmu,2024-03-22T02:18:36Z,0
@AlesyaZahra-zm4oy,Ini baru pemimpin.,2024-03-22T01:55:30Z,0
@ekopriyanto9671,Selamat atas terpilihnya bapak menjadi pemimpin Bangsa semoga membawa ke berkahan aamiin ya rabbal alamin,2024-03-22T01:47:47Z,0
@heryantohery1426,"Kemenangan tidak hanya milik paslon Prabowo-Gibran tapi untuk semua, terimasih dulur-dulur telah berkontribusi dalam pesta demokrasi. Mari hilangkan perbedaan pilihan, untuk NKRI, Indonesia maju",2024-03-22T01:27:05Z,0
@agusbandits2900,Yg lain bisa di ajak gabung ganjar sama anis bisa dirangkul pak tp jangan di kasih masuk kabinet bapak,2024-03-22T01:15:05Z,0
@indahrini1417,inikah panutan kalian. terserahlah. beruntung saya tidak di Indonesia.,2024-03-22T01:13:54Z,0
@Vikry262,"Berawal, dr paman Di MK",2024-03-22T00:46:19Z,0
@Vikry262,Negeri dongeng,2024-03-22T00:46:07Z,0
@Vikry262,Org2 munafik....,2024-03-22T00:45:50Z,0
@AzidMardhotillah,"Siap siap segala jdi mahal
Di jogedin aja",2024-03-21T23:40:37Z,0
@AzidMardhotillah,Awas pak janji janji manis pas lgi kampanye tepati jangan ingkar janji ok...klo gk di tepati nnti di prtangung jwbkan di akhirat,2024-03-21T23:39:56Z,0
@AzidMardhotillah,Curang prabowo mh...menang soteh,2024-03-21T23:38:06Z,0
@MarlinaSibarani-gy2tb,Siap siap korupsi,2024-03-21T23:22:23Z,0
@dwiretnowati1258,Selamat ya pak semoga amanah jd pemimpin Indonesia jujur dan pro rakyat,2024-03-21T23:09:28Z,0
@dickyhudaya6710,"Sudah selesai kami mengarahkan paku KPU, untuk mencoblos anda pak Prabowo, kami titip kesejahteraan dan kemajuan bangsa ini dengan anda pak Prabowo -Pak Gibran.
Semoga Amanah dalam menjalankan tugas dan tanggung jawab
Amin ya rabbal Alamin",2024-03-21T22:02:58Z,0
@nasirjuli3404,menang tdk resmi..km rakyat milih putaran ke dua..mudamudaha KPU allah berikan laknat dunia dan akhirat sampai anak cucu.aminnn,2024-03-21T21:46:52Z,0
@nasirjuli3404,menang curang..saya ttp milih putaran 2,2024-03-21T21:44:20Z,0
@Andhijr,Selamat mjalankan tugas pak. Jgn smpai bikin kecewa msyarakat indonesia.  Ingat semua janji janjii nyaa.  Jgn jadi penghianant negara. Kuatkan iman pak dan jgn tinggalkan sholat.  Kami doakan semoga.bapak amanah 😅 jgn bikin kecewa kami msyarakat indonesia.,2024-03-21T21:32:48Z,0
@caktoair1588,Selamat bapak akhirnya bapak mencapai kemenangan walau di hujat habis2san semoga bapak bisa mengemban amat rakyat untuk lebih maju semangat bapak kita sama  p gibran kmi drnganjuk angel exsel sekeluarga dr dulubangga sama bapak,2024-03-21T21:31:47Z,0
@PutriChandra-im3dd,Alhamdulillah... Slmt pak jendral,2024-03-21T20:48:51Z,0
@AliRahman-b7n,Semuga amanah pak,2024-03-21T20:39:52Z,0
@petruk11,"mantap jendral jangan lupa ojol masih potongan 20% lebih 

shopee tarif 8 rebu jendral 

masih banyak aplikasi kurir dll yang dibawah standar jendral 

tolong kami jendral 
saya mohon",2024-03-21T20:05:16Z,0
@yeyeanastasyadebita93,Selamat ya pak prabowo saya senang sekali bpk menang saya bnyk bljr dri bpk hati yg ikhlas tulus selalu menang .tapi hati org2 munafik egois rusuh dan sombong itu akan jatuh dgn sendiri nya . Saya mohon pak jd kan bangsa ini jd bangsa yg lbh baik lbh maju lagi .dan buat org2 yg ribet dan berisik itu jgn ditanggepin pak fokus kepada bangsa ini dan rakyat indonesia saja pak . Sehat trs ya pak jaga kesehatan bpk,2024-03-21T18:38:43Z,0
@JhosuaEzauUgaldeAguilar,Kita semua membutuhkan pemimpin yang amanah seperti yang diharapkan ANGKOT88.,2024-03-21T18:34:07Z,0
@ManuelAntonioRoque,ANGKOT88 bangga menjadi bagian dari dukungan untuk Prabowo dalam mewujudkan visinya.,2024-03-21T18:32:10Z,0
@fitriani855,AMIIIIIIIN YAAA *******ALLAH******* UNTUK CIPTAANMU PRABOWOGIBRAN* 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,2024-03-21T18:31:44Z,0
@fitriani855,BAPAK NEGARAKUUUU.. BAPAK PTABOWO BERSAMA MAS GIBRAN.. SEMOGA HARI HARINYA SELALU DALAM LINDUNGAN *******ALLAH*******🤲🤲🤲🤲🤲🤲🤲👍👍👍🤞🤞,2024-03-21T18:28:23Z,0
@ZXMR07,"Angkot88, semangatmu membantu menguatkan semangat perjuangan Prabowo Subianto.",2024-03-21T18:27:54Z,0
@Randomsitos,"ANGKOT88, kau hebat! Dukunganmu berarti banyak bagi Prabowo Subianto dan bangsa ini!",2024-03-21T18:25:31Z,0
@guadalupeberenicepinachave9119,ANGKOT88 siap mendukung visi dan misi pemimpin yang amanah.,2024-03-21T18:22:24Z,0
@debanhicoralregaladocastan3830,ANGKOT88 bangga bisa menjadi bagian dari perubahan yang diusung Prabowo.,2024-03-21T18:22:22Z,0
@harymelanie2480,Alhamdulillah..doa ku terwujud.. Prabowo Menang..,2024-03-21T18:21:31Z,0
@matsuix02,Prabowo memberikan pandangan yang progresif! ANGKOT88 siap berkontribusi dalam perjalanan menuju perubahan.,2024-03-21T18:19:19Z,0
@edwinjesussancheztalzintan1458,Prabowo memberikan pidato yang penuh semangat! ANGKOT88 merasa terpanggil untuk turut serta dalam perubahan.,2024-03-21T18:13:40Z,0
@breydasofiamaciasgonzalez3120,Prabowo memberikan wawasan yang mendalam! ANGKOT88 siap berkolaborasi untuk masa depan yang lebih baik.,2024-03-21T18:13:23Z,0
@emirortiz7397,"Pemimpin yang amanah akan memperjuangkan hak-hak pekerja informal, termasuk para pengemudi ANGKOT88.",2024-03-21T18:06:14Z,0
@carlosengodo6218,"Angkot88, semangatmu dalam mendukung Prabowo Subianto sangat luar biasa!",2024-03-21T18:04:23Z,0
@hanniaisabelhidalgonava3692,Pidato Prabowo bikin terharu! ANGKOT88 berharap bisa menjadi bagian dari perubahan yang positif.,2024-03-21T18:03:08Z,0
@angelgarcia3410,Angkot88 pasti senang bisa menjadi bagian dari sejarah politik Prabowo Subianto.,2024-03-21T17:58:17Z,0
@hugomunguiaubence9685,"Pemimpin yang amanah akan memperjuangkan hak-hak penyandang disabilitas, termasuk ANGKOT88.",2024-03-21T17:58:14Z,0
@carlosengodo6218,Pidato Prabowo memberikan semangat baru! ANGKOT88 berharap bisa berperan aktif dalam mewujudkan perubahan.,2024-03-21T17:53:19Z,0
@gigihberbakti6906,Rakyat nya berdaulat kah ?,2024-03-21T17:50:20Z,0
@gaelalexandersandovalsaldivar,ANGKOT88 memberikan dukungan penuh untuk Prabowo dalam mencapai cita-cita bersama.,2024-03-21T17:44:39Z,0
@JuanBernal-fh1rm,ANGKOT88 dan masyarakat lainnya berharap agar pemimpin yang terpilih dapat memperjuangkan keadilan.,2024-03-21T17:42:46Z,0
@Izzudingarani,Ingatlah 98,2024-03-21T17:41:25Z,0
@Izzudingarani,Sarang penyamun,2024-03-21T17:39:41Z,0
@alexandroff4888,Keren! ANGKOT88 turut memeriahkan kemenangan besar Prabowo Subianto! Semangat!,2024-03-21T17:37:16Z,0
@GeraldinnataYasin,Recall...recall dulu ga sih?,2024-03-21T17:25:53Z,0
@alanvalencia-gd2jj,ANGKOT88 memilih untuk berpikir positif dan mendukung pemimpin yang amanah.,2024-03-21T17:24:20Z,0
@p4blo379,Pidato Prabowo menginspirasi! ANGKOT88 dukung langkah-langkahnya untuk kebaikan bersama.,2024-03-21T17:13:32Z,0
@ocakdamrio,"yg hoby korupsi, masih berani korupsi kah kalian wahai bandit negara ? 🤣🤣",2024-03-21T17:11:47Z,0
@cocodrilito-jv8sk,"Prabowo Subianto akan membawa Indonesia menuju masa depan yang lebih cerah, dengan dukungan Angkot88.",2024-03-21T17:09:50Z,0
@AndrikEduardoVelázquez,"Kemenangan Prabowo Subianto adalah kemenangan bagi seluruh elemen, termasuk ANGKOT88!",2024-03-21T17:04:36Z,0
@slotodays1680,All In ❤,2024-03-21T17:04:23Z,0
@irfantriatmaja,"Alhamdulillah menang, semoga pak anis matta atau pak fahri hamzah jadi menteri",2024-03-21T17:02:41Z,0
@keylaazahra2312,Alhamdulillah selamat Bapak Prabowo & Gibran🎉❤,2024-03-21T16:59:39Z,2
@guadalupeberenicepinachave9119,Semoga ANGKOT88 dapat bersama-sama meraih keberhasilan dengan pemimpin yang amanah.,2024-03-21T16:59:20Z,0
@elreyfloresrodriguez5508,"Bersama-sama, ANGKOT88 berdoa agar pemimpin yang amanah terpilih untuk Indonesia.",2024-03-21T16:59:18Z,0
@JorgeAlvarez-zg6uh,"Kita semua merasakan kebahagiaan ini, ANGKOT88! Prabowo Subianto adalah pilihan kita!",2024-03-21T16:57:17Z,0
@JonatanCortes-t5l,Dukungan dari ANGKOT88 menjadi salah satu pilar keberhasilan Prabowo Subianto!,2024-03-21T16:53:55Z,0
@Botsito1-w5p,"ANGKOT88, kamu inspiratif! Kontribusimu jadi bagian dari sejarah kemenangan Prabowo Subianto!",2024-03-21T16:53:53Z,0
@CristoferTamayoArroyo,"Prabowo Subianto akan memimpin dengan integritas dan kebijaksanaan, didukung oleh Angkot88.",2024-03-21T16:53:14Z,0
@marioramirez2308,Horee! ANGKOT88 sukses bersama Prabowo Subianto! Kemenangan untuk rakyat Indonesia!,2024-03-21T16:42:31Z,0
@ra_v8572,"selamat pa prabowo...
🎉🎉🎉✌️",2024-03-21T16:42:08Z,0
@mistersefbri2937,Basah kami tangkap polisi 😭,2024-03-21T16:15:16Z,0
@apipmas3194,Sehat selalu bapak prabowo ..semoga amanah...,2024-03-21T16:09:31Z,0
@PepeOrtiz-ki5uu,ANGKOT88 percaya bahwa pemimpin yang amanah akan memberikan prioritas pada sektor kesehatan.,2024-03-21T16:02:37Z,0
@altairibn-laahad9033,"Allah Subhanahu wa Ta’ala berfirman:
وَمَكَرُوا وَمَكَرَ اللَّهُ ۖ وَاللَّهُ خَيْرُ الْمَاكِرِينَ ‏
“Mereka membuat tipu daya, dan Allah membalas tipu daya mereka. Dan Allah sebaik-baik pembalas tipu daya.” (QS. Ali Imran[3]: 54)",2024-03-21T15:48:40Z,0
@ragamkaisantika9288,"Alhamdulilah, setelah 2 kali gagal menjadi capres, kali ini bisa di titik keberhasilan dan kemenangan telak...maju terus PAK PRABOWO 🇲🇨 smoga bijaksana dalam memimpin negeri ini...AAMIIN EA ROB.
Sy salah satu pendukung mu dari dulu...BRAVO NKRI 🇲🇨 BERSAMA PRAGIB.",2024-03-21T15:47:38Z,0
@khalifashaki-l2v,"tugasku rakyat untukmu sudah selesai jendral,sekarang tugas jendral untuk rakyat baru dimulai,,, selamat jendral selamat mas gibran,,,❤❤❤❤",2024-03-21T15:44:15Z,0
@buburkacangijo617,"Saya pendukung pak anis sumpah tapi saya terharu pak sama njenengan
Hormat jenderal",2024-03-21T15:36:45Z,0
@RyanAdm-wx2mp,Pendukung sebelah mana nih😂,2024-03-21T15:30:20Z,0
@kevinemmanuelcanoperez-jh2nf,Pemimpin yang amanah akan membawa perubahan positif bagi ANGKOT88 dan generasi mendatang.,2024-03-21T15:28:13Z,0
@Zulf0330,"Tiga kali tetap bpk prabowo pilihan saya,, Akhirnya menang semoga amanah bangsa indonesia semakin di depan",2024-03-21T15:18:11Z,0
